negative, flight for tomorrow morning Cancelled Flighted can't seem to rebook me They can't even get me a seat No clear answer on why Cancelled Flighted
neutral, im not gonna deny this but RT Our fleet's on fleek
neutral, Our fleet's on fleek
positive, you found my camera Thank you You rock
neutral, Our fleet's on fleek SMH
neutral, how sway how Our fleet's on fleek
neutral, um wut Our fleet's on fleek
neutral, Alright Someone has to stop this RT Our fleet's on fleek
positive, Stop Please RT Our fleet's on fleek
neutral, SHUT THE DOOR ON YOUR WAY OUT
negative, does transferring trueblue points within family pooling members cost This is after having set up already
positive, Gotcha thanks for the update I'm ready to go whenever you are Enjoy your evening
neutral, Our ARC would love tickets as we rely on airlines for extractions in saving abducted children and returning them Home
negative, Gotcha but lessening the delay  that part's not right
negative, Social this is why we can't have nice things Our fleet's on fleek
neutral, RT New airline expected to make its way to MEM
neutral, RT New airline expected to make its way to MEM
neutral, RT New airline expected to make its way to MEM
positive, thankfully they've got a nice food court hereWhen will an update be posted
neutral, smh RT Our fleet's on fleek
neutral, Same
negative, Our fleet's on fleek Plz stop
neutral, Our fleet's on fleek
neutral, CEO's appease Wall Street The Columbian
neutral, i heard youre planning on letting people fly in the overhead compartments why would you do that
negative, I heard companies were studying popular lingo for advertising but this is just depressing and embarrassing
negative, STOP
negative, any idea what caused the delay on flight FLL Jax
positive, Worked ty
neutral, Im just saying change can be like Miami
negative, App still saying I can't DM you
neutral, LOLOLOLOLOL Our fleet's on fleek
negative, once again my flight is delayed I hope I dont miss my connecting Please don't fuck me I have a girlfriend
neutral, lmfao
neutral, what's good with a Miami terminal
neutral, Our fleet's on fleek Oh word
neutral, everyone is overreacting Keep up your swag
neutral, Our fleet's on fleek
neutral, my mom always said to never settle If your chips ain't you just won't do
positive, I would prefer a similar picture but full of but great shot
positive, So relieved I'm flying after listening to everyone at the neighboring gate bitch about Spirit My airline's better than yours
positive, Our fleet's on fleek no Yall better than this
neutral, Our fleet's on fleek let's keep it professional
positive, We had great flights into and out of the even during the bad weather in the thanks for the great service
neutral, OMGee Why Why How many people even know what that lol
neutral, CEO battles to appease passengers and Wall Street Waterbury Republican American
negative, received a voucher but if you want to improve relations be up front with passengers
neutral, Our fleet's on fleek
positive, So excited to hear about your move towards international travel from Long Beach Airport
neutral, two rows
neutral, Our fleet's on fleek NOOOOOOOOOOOOOOOOOO
neutral, hi do you have a general enquires email address please Thanks David
positive, Thanks so much for talking to me The article about chats came out great
negative, three hours on s delayed flight staring a blank screen At least a heads up so you could download a movie
negative, I hate you for this
neutral, HA Our fleet's on fleek
negative, you really should be more proactive with passengers when you know the entertainment system isn't working At least let me get a mag
neutral, hi I flew with your airline once in Australia and saw zero kangaroos Had this been rectified
neutral, No they didn't Our fleet's on fleek
neutral, Our fleet's on fleek
neutral, How do I know if my flight was deemed a dark flight
neutral, Bruh Our fleet's on fleek
neutral, CEO battles to appease investors Toledo Blade
neutral, How can I check that I do not believe I was given a credit for that automatically
neutral, Our fleet's on fleek WTF
neutral, k Our fleet's on fleek
neutral, Our fleet's on fleek
negative, Noooo don't do please don't do it Our fleet's on fleek
neutral, Our fleet's on fleek lol wut
neutral, RT Our fleet's on fleek
neutral, Our fleet's on fleek lmfaooooo hook me up with a flight
neutral, Our fleet's on fleek
neutral, Indeed It was not
negative, We had some major DirectTV issues yesterday System kept being reset by crew member
negative, Not helping since there's a bunch of us trying to get off at the same time
neutral, Need to get my to Nassau to meet her she was named after who just turned
neutral, Just got the time to reply and share my thoughts in greater detail via web form
neutral, YASSSSS Da RT Our fleet's on fleek
positive, you guys operate a world class company and for that I thank you
neutral, Our fleet's on fleek lol
neutral, Oh wow Our fleet's on fleek
neutral, RT Our fleet's on fleek
negative, we haven't even gotten off the plane yet I can't afford to miss my flight back to Boston Ugh
negative, Sorry for
negative, We just landed in Vegas but not allowed to leave the plane just yet Thanks for making me miss my flight at pm
positive, loved the service from the staff at Newark today Good service goes along way I appreciate your preciation Nj
neutral, Why lord Our fleet's on fleek
neutral, Our fleet's on fleek C'mon just No Ok
neutral, lord
neutral, You don't have to do this Our fleet's on fleek
neutral, when can we start Flight Booking Problems flights for November
neutral, Our fleet's on fleek
positive, Don't show these to Larry Fedora RT Our fleet's on fleek
neutral, Our fleet's on fleek
neutral, Our fleet's on fleek r u serious
neutral, Why we can't have nice things RT Our fleet's on fleek
neutral, RT Our fleet's on fleek
neutral, Our fleet's on fleek wow
positive, lolol
positive, shows us their sense of humor with these flight etiquette
negative, Just in case you needed confirmation that on fleek is dead gone RT Our fleet's on fleek
neutral, but why RT Our fleet's on fleek
negative, 
neutral, Our fleet's on fleek  I have to refrain what I want to say
neutral, Our fleet's on fleek see
neutral, STAHHPPP RT Our fleet's on fleek
negative, No no Our fleet's on fleek
negative, Stop this shit stop RT Our fleet's on fleek
neutral, Too Late Flight RT Our fleet's on fleek
neutral, Who did Our fleet's on fleek
negative, This shits gotta stop RT Our fleet's on fleek
positive, true Maybe Wish I had expedited security haha
neutral, i hate the internet lol
positive, Why Our fleet's on fleek
negative, this is worse than JetBae RT Our fleet's on fleek
neutral, Welllllll RT Our fleet's on fleek
neutral, Our fleet's on fleek why
neutral, Peak RT Our fleet's on fleek
negative, I hate you all RT Our fleet's on fleek
positive, Power Moves RT Our fleet's on fleek
negative, Sir RT Our fleet's on fleek
negative, STOP THIS Our fleet's on fleek
neutral, JetBlue reading the NYTimes Our fleet's on fleek
negative, Stop the madness Our fleet's on fleek
neutral, why bro
neutral, Our fleet's on fleek lmaoooo
neutral, Delete this tweet
neutral, Our fleet's on fleek why
neutral, well duh My grandfather just got hired as a TSA agent and currently at PWM
positive, Lmfaooo Our fleet's on fleek
neutral, also My party me and my sister and are on three separate reservations Will TSA lets us go through together or alone
negative, I feel only a few free travel vouchers will assuage my indignation
neutral, is there also a way I can get a printed one for my records I keep them whenever I fly
neutral, window exits give it away
neutral, when I check in tomorrow morning for my flight on wens can I automatically add it to passbook
neutral, it's all
neutral, Who Okay'd this RT Our fleet's on fleek
positive, LOL you guys are so on it had this been months Our fleet's on fleek
positive, keeping up with the times
neutral, Can you not Our fleet's on fleek
negative, You respond to complaints about cultural appropriation with more of it You're now below Spirit Airlines on my fly list
neutral, Our fleet's on fleek
negative, Not really I have a flight to catch at pm in Vegas I'm praying I don't miss the flight
neutral, No RT Our fleet's on fleek
neutral, Really  Our fleet's on fleek
neutral, tell the truth this is a pic of your social media community managers isn't it
negative, Spoke to Corp Customer Support already Shame Probably a reasonable and cheaper resolution to be had Regards
neutral, lol the fleet on fleek i see yall ballin new jets on deck
neutral, Our fleet's on fleek
negative, We didn't need this RT Our fleet's on fleek
positive, I always look forward to JB RT Looking forward to welcoming you onboard
neutral, BLOCK ME BIKE RT Our fleet's on fleek
negative, any info on why flight from SJU to JFK is already delayed hours
neutral, Awww manbut I need to buy this ticket today and be home the of March Where do I go for thisor can you assist me
negative, Our fleet's on fleek
neutral, which type plane is flt from bos to rsw
neutral, RT Our fleet's on fleek
positive, toss this ticketit's great PR and I'm sure every college student following me will be willing to rock out wit too
neutral, You know what  RT Our fleet's on fleek
neutral, Please explain Our fleet's on fleek
negative, I'm sick of y'all
neutral, Our fleet's on fleek
neutral, Our fleet's on fleek
positive, Our fleet's on fleek lol wow
neutral, with kids and days doesn't work and it's months in advance
neutral, the brink of bankruptcy Our fleet's on fleek
neutral, you haven't got me just yet Can a way cost me under
neutral, RT Our fleet's on fleek
neutral, Or how about a under Is this possible
neutral, Our fleet's on fleek
neutral, Our fleet's on fleek Really Jet Blue Lmao
positive, Lovely RT Our on fleek
neutral, Sent
negative, Our fleet's on fleek this is what I hate
neutral, looking to for low rates bos to Vegas in Late Flight June for kids and myself for a sporting event Any deals or breaks
neutral, Tell me more Because I need a way to and I might choose you
neutral, RT Our fleet's on fleek
negative, RT Our fleet's on fleek
neutral, STAHP RT Our fleet's on fleek
neutral, Our fleet's on fleek this happened
neutral, but Virgin has wifi
negative, Jet BOOOO RT Our fleet's on fleek
neutral, Our fleet's on fleek
negative, No no no bad airline bad you with We hope you're still our bae
neutral, RT Our fleet's on fleek
positive, Yall tried it Our fleet's on fleek
neutral, Our fleet's on fleek what ihop started
neutral, Our fleet's on fleek lmao you know a white person said this
negative, can you not RT Our fleet's on fleek
negative, Why let someone from black Twitter in their multimedia department
neutral, Our fleet's on fleek
neutral, RT Our fleet's on fleek
negative, delete your account
negative, Do less please
positive, my family and I are excited to see you
negative, RT Our fleet's on fleek
negative, Our fleet's on fleek smh yall expect me to trust a childish airline with my life
positive, I love flying with but I have a why is one of ur planes called ny jets
neutral, Our fleet's on fleek
negative, Our fleet's on fleek make it stop
neutral, LMAO Y'ALL Our fleet's on fleek
positive, sounds
neutral, LOLZ On Fleek
neutral, who's running your tweeter using the word fleek
negative, this is enough for me to stop flying JetBlue
negative, STOP USINGTHISWORD IF YOU'RE A COMPANY RT Our fleet's on fleek
positive, Our fleet's on fleek Jet Blizzue in the hizouse
negative, Our fleet's on fleek Can't fly you we had a good run
positive, Very for the first time this March I get to fly flight from JFK Looking forward
neutral, Okay RT Our fleet's on fleek
negative, Our fleet's on fleek really JetBlue hell no Yall petty
neutral, Our fleet's on fleek
positive, hahah love flying jet blue tho
neutral, Our fleet's on fleek LMFAO
positive, Our fleet's on fleek YASSS JetBlue  Tell them
negative, I just booked a flight with you guys I'm reconsidering that decision now after reading this tweet
neutral, They didnt just tweet this Nah RT Our fleet's on fleek
positive, i love it
neutral, woof
positive, I have a little more time then thatlol Well actually a lot more days more But I'm just excited
negative, Why RT Our fleet's on fleek
neutral, Our fleet's on fleek is fleek dead yet now
negative, are your flight attendants fucking tho RT Our fleet's on fleek
neutral, Our fleet's on fleek no way
neutral, Our fleet's on fleek smh
neutral, Now put your baggage fees back on free RT Our fleet's on fleek
neutral, Bruhreal tweet from Our fleet's on fleek
negative, nope RT Our fleet's on fleek
neutral, RT Our fleet's on fleek
negative, no Please stop
negative, now I'll make sure to never fly JetBlue
neutral, Our fleet's on fleek
neutral, Please don't RT Our fleet's on fleek
positive, LMAO Our fleet's on fleek
neutral, I digg it
positive, well here we go
neutral, I want you guys to be the first to fly to from NYC
negative, Haha Our fleet's on fleek
positive, Our fleet's on fleek new fav airline
positive, Hopefully now my application for JetBlue donut designer will finally go through the proper channels
neutral, really
positive, Looking cool
neutral, Our fleet's on fleek
neutral, no come on
positive, Definitely Lots of announcements and the app is great
negative, what else on this plane is
positive, you
negative, Sure did go south after breakfast though Delayed three hours
neutral, CEO battles to appease passengers and Wall Street Waterbury Republican American
positive, thank you Appreciate that
positive, The chairs could use some TLC And more power outlets in the area would be a bonus Headed to
positive, Thanks Used phone instead of computer and it worked Thx again
negative, someone should screen what you play on your flights
negative, For one not letting me select TO citystrangeand now some fairs look normal
positive, alright done if you'd like to charter a private jet for me to PITT i will gladly accept
negative, great job getting flight in minutes early Too bad we're at minutes and counting waiting for our bags
neutral, my girlfriend and I will be Flight Booking Problems our Mexico flights in the next day or will send a Tweet when it's done
neutral, it's time for a direct flight from to Official JetBlue Terminal New
neutral, Indeed I don't know what's going on in Pittsburgh that it's drawing a crowd via JetBlue
negative, I believe it's Irina On the super disappointed that EatUp Cafe isn't available on this BOS SFO flight today
negative, All I just have remind myself that if this was I might be on a horse buggy So what's a little delay right
positive, good to thanks so much
negative, Unhappy with hour delayed flight Missed dinner
neutral, HE is a lap infant mons
neutral, Thanks
positive, Thank you for the quick response I am trying to request abassinet for my son it would be great if you can help me with my request
neutral, Gerne
neutral, Hey friends Stupid question Can I split payment methods for a flight purchase debit BillMeLate Flightr Thanks
negative, Called JB Auto wait time should not be longer than mins waited longer than mins and no answer
negative, All correct for rates Boston to Pittsburgh wknd March Rates all of a sudden took off Made came back to buy surprised
neutral, expanding
positive, Mark T in Austin was great handling my bag issue
neutral, I believe you have to follow me so I can send you a message
neutral, I'll read this over a nice glass of wine right before I dig my heels into my next novel Maybe travel is just what I need
positive, Good one And it's JetBlue's finest day in history
neutral, I would like the actual email address so I can follow up thank you
neutral, and when did your legal department start running your social media channels
negative, nope The regular line was faster You literally direct all the wheelchairs and strollers into the same line as EMS
neutral, sounds fun How does that work
positive, thanks Calling right now
negative, Thank but that isn't really responding to my is it You are sending me into a generic environment on your site
neutral, I know there's no actual 'mile high' but surely there's something I can join
neutral, hello my husband bought us a trip last night just noticed my last name is misspelled What can I do Thanks
neutral, to start flights from Reagan to between
negative, I would like to communicate directly with a Customer Experience executive Does Joanna Geraghty have an email address
neutral, will you Cancelled Flight tonight's pm out of DFW to BOS
positive, Haha Thanks You guys are great Unlike the
positive, thanks
positive, it was booked through work but added upgrade on seat Need the upgrade receipt
negative, Understood but I watched as fam heading to FL was expedited when they had to takeoff I am speaking at conference in SF
positive, Thank you for the free flyfi Makes an already great airline even better
neutral, what's the easiest way to get a ticket receipt Can I get one at check in or can I get one online Thanks
positive, thank you
negative, any effort to fix your points system days and a call to customer service and still no account update Chasing points is no fun
negative, I tried Had me running from to wasting even more time Ended up Flight Booking Problems United for am so upset
negative, keeps getting better No water on the plane
neutral, That's what I planned on but Boston traffic due to recent weather was insane If I had been expedited I would have made it
positive, I wish you all the best of luck I'm enjoying the luxurious free amount of leg space rn Thanks
negative, I don't want JetBlue I want JetBlue
positive, great to see the RedSox plane and your reminder you side by side at JFK
neutral, would love to go to Hawaii to visit pearl harbor
negative, what is the deal with flt today Departure keeps changing When is it going why is it so Late Flight
negative, lol at your estimated departure time Plane hasn't even started boarding yet You can't even get your delays right
negative, you how I love but when you have complex those
negative, said they haven't started looking for gave me a limit In NYC at the Waldorf Astoria and can't find outfit
neutral, How can I best track deals and special flight offers I'm liking your international options
negative, yeah I'm aware of that Hence my original msg to you
negative, Just for update that gate got moved to complete opposite end of the terminal Airline is a disaster
negative, no I asked Either way it doesn't make the flight less delayed
positive, from Orlando to Dca  And my awesome flight attendant is Robert
negative, I filed yesterday around noon I have a claim number but they haven't contacted me yet
negative, shocker my flight delayed an hour Thanks for reminding me why I switched to delta
negative, as courtesy to Mosaic members or a request for water should be attended promptly Daniel in flight should know better
negative, Are you having any issues with online My colleague and I are getting Webpage not available after submitting online form
neutral, no one yet but fl
negative, are going to let into a gate in BOS any time soon We're just sittin' here on the tarmac waiting
positive, Thanks JB As a birder I love them too They just need to be outside It shouldn't be too hard to trap and move them
negative, not an issue but I think training information would help Great ppl but service needs to switch from individual to group better
negative, that's a bummer
negative, is so sloooooow today
neutral, Happy for but hopefully you'll add PDX soon We added two new destinations and from Las Vegas in the last
positive, flight from was pure awesomeness Mint Class and Tim our attendant was the best Other take notes
negative, terrible landing on
negative, flight was two days ago Flight from POS
neutral, wall separating in row
positive, last sleep in Cali back to JFK tomorrow night Looking forward to an another amazing flight with you all
negative, Woo Update Flight is now possibly delayed by more than Power of positive people
negative, appreciate the response but already spoke to a MCO and their response was There is nothing we can do idk if that's what you mean
positive, with the free wifi
negative, Didn't find out my flight for scheduled to leave at is delayed by more than until AFTER checking in Huge fail
negative, Vegas desk said JFK connect would b held us and others on our plane now staff at JFK says weather was problem
negative, other jfk to Boston flights went off with some delay but not this
neutral, I understand delays We are all looking at a tv monitor at ur gate and it says current conditions are hence delay
positive, mint seats are AWESOME best business class in the US
negative, stuck at JFK for hrs in a delay to Boston cuz u say snow No snow on weather map WTF
positive, thank you for getting me home And despite all odds I have reunited with my delinquent Southwest luggage Now homeward
negative, staff training What a
negative, is a joke Missed my connecting flight by minutes Last flight of the day and they don't hold it minutes
neutral, should have specified I meant ground traffic trying to get into the terminal
negative, any idea what's going on at terminal five at JFK Seems to be zero traffic movement
negative, Very disappointed with the lack of compassion from your baggage services dept I nearly had to beg get just for a courtesy report
positive, ok thanks Safety first
negative, apparently the plane was delayed coming up from San Juan Monsoon there today
neutral, that's ok It just sure seemed like it when JetBlue tweeted us back and asked us to send selfies of us watching Haha
negative, over hour delay going from NYC to Denver Come on man
negative, No Oscars on Direct TV on this flight We were so looking forward to it We were devastated
negative, Fix your jet bridges minute gatestill waiting
positive, Kudos well deserved Just wish the rest of my experience today measured up to their example
positive, ha ha Can I get a wake up call at boarding time please Large extralight extra sweet please
negative, didn't work plus couldn't access ABC app So I spent and still missed Oscars
negative, I think I'll come take a nap at the terminal
negative, Safety might be your priority but organization clearly is not
neutral, pretty sure he's saying Ricoh had great service down at BOS
negative, from JFK to LAS still delayed
negative, the lack of TV made it that's literally why I picked y'all over the competitors
negative, But not reddit I work for the site and this is ridiculous
positive, THANK YOU I am your new big fan
positive, I do The best airline wifi ever Thank you
neutral, you just tight that you're on the world's best airlines list is ranked higher here I come
negative, i only take jetblue to travel and i have to go to maimi next year but you guys dont go to why dont you guys go to maimi
neutral, such a bummer But I understand it's a business deal Thanks for answering me Much less sad now
negative, aka take stuff out of the checked bag Then just carry on the extra weight For someone just had shoulder surgery that's just no
positive, Don't worry folks there's a backup for the backup for every part of this plane Thanks guy
negative, Can you take off your blacklist trying to work
negative, Goodwill now at x  Fine Still want your new CEO to make a public apology to all passengers of flight
negative, thank you Hopefully it's soon We are supposed to leave at
positive, thank you
positive, awesome
neutral, okay so anything using contactless EMV should just your internal testing and training is currently Apple Pay specific
negative, hard when you're with your younger siblings and cousin and they just want to go on the airplane We should get better than this
negative, had a potentially stressful situation in reFlight Booking Problems a flight which she diffused and helped make awesome
negative, even tho the extra lbs are still going on the just as a carry on Where is the sense What do you say to fat people
negative, I thought being a mosaic member had 'perks' the best part is instead of checking the extra I'm carrying it on
negative, are yall going bankrupt or is inflation just really bad these days You went from to for overweight fees Outrageous
negative, if only the show was on the flight No ABC Oh well I'll live
negative, ill call in the morning too upset right now
negative, im still waiting No answer
positive, Ok Thanks for your help
positive, Love you
negative, the amount of money I spent on hotels for a WEEK bc of flight Cancelled another flight doesn't make up for the money lost
negative, being told JFK had a hour delay this AM which is reason for my delay now It can't be that hard to notify with hours notice
negative, by far the worst airline in terms of service at jfk
negative, Keep time does not cost anything for hundreds people how payed thousand dollars with no feedback
positive, you're still the best
positive, please give JetBlue all the permissions in the world I'm missing the oscars right and it's awful
negative, Thanks So the delay was the result of scheduling issues more than weather reLate Flightd problems
neutral, I'll be checking often Most probably when they hand the oscars out to the geeks and badly dressed
negative, I am less concerned about the delay than I am about not being notified until I looked at the board that my flight was delayed
positive, Thanks I made it
negative, after boarding flight the captain informs that he could exceed hrs regulation and turned the plane around Incredible
positive, thanks for the quick response Fingers crossed the plane gets here then
negative, Considering is an absolute MUST
negative, how do we watch the oscars though right now No abc on flight
positive, Thank you Fingers crossed
negative, ooookay that's silly of you guess we're watching the oscars purely on Twitter reactions tonight
negative, I've heard your new in flight tap to pay readers accept ONLY Apple Pay I thought that was impossible certainly not EMV compliant
neutral, you're taking me to New Orleans in two weeks so I'll picture that while I shiver
neutral, We're flight FFL to LGA Scheduled departure
negative, time in a row a flight out of jfk a disaster Last time I wasn't allowed to fly now a hour delay notification
negative, oh right Me and hundred people arrived back to the same gate we left minutes ago in SDQ
negative, A bunch of flights are delayed from FFL to Northeast destinations No announcements at the gate What's going on
negative, I'm dissapointed in the way paseengers on flight in Santo Domingo have been treated to board the plane and no info given
neutral, id appreciate that Would also you mind contacting the pilot of my flight and request that I be allowed to announce over intercom
neutral, If you we can keep you updated on who's wearing who's with who wins what We're nice like that
negative, I did They have no idea where it is
negative, thanks but still annoying Especially if I miss my flight Can I tweet at the TSA
negative, hey JetBlue Still waiting to hear where you lost my surfboard between JFK and BQN airports
negative, your gif game is strong
negative, well but for now the only thng we can do is wait for someone to explain us the situation with responsibility
negative, flight DEN to JFK already delayed Any idea how that might change again due to weather forecast etc
negative, Why close prechk at on a Sunday at JFK
negative, your crew didn't say it was about safety If they say that I was glad to stay  Check the information you give to the costumers
negative, you quite possibly ruined my entire first day in South Florida bc of your disorganization
negative, I'm going to write a post on about the experience Your customer service has tanked
negative, Still no response from CEO I guess he is at the Oscars I bet his flight was on time
negative, okay Names of SJ crew are Tatiana Keep telling me to then leave desk Ali told me he couldn't help bc going on break
positive, ok Thanks Was worried there might not be a seat at all Will do it at the airport tomorrow then
negative, that is a stock response Delays not as frustrating as poor cust serv being told by ppl to wait they'd come back but did not
neutral, Ricoh Smith at BOS provided oust and service
negative, hr delay on flight to JFK via Tampa worst customer service in San Juan airport This after app not working all day
negative, just please get my luggage from onto carousel Logan Airport and I'll be able to go home
negative, what happens when I have a confirmed flight but no seat available during online checkin except for Even More Space upgrades
negative, thanks for the response Just been waiting for hours and really frustrated Seems like no one at JetBlue is concerned
negative, Tx for the info Just don't understand why you couldn't accurately estimate departure time earlier Weather in ny is fine now
neutral, hey me and my family have questions on a trip to Disney world that we are doing in April  Please follow me so I could dm you guys
positive, So glad to hear Thanks for sharing the Me and JetBlue are
neutral, no m'good Just get me home
positive, thanks for the response We are hopeful
negative, Update please on why flight continues to be further delayed
neutral, tx Will tell the guy sitting next to me at the gate
negative, thank you for not even coming with a solution Great service I might sayas a TrueBlue member I am totally dissatisfiedthanks
negative, all day
negative, how about free wifi on flt out of PBI to make up for hr delay Treat us right
negative, why is flight delayed out to NY Same problem
neutral, Is that a guarantee We'll see about that tomorrow morning when I have to fight for a seat
negative, thanks for the update 'Preciate it Hope it gets here Been delayed days getting back
negative, yes They are working on it Hoping bag is on the next flight and will deliver home
negative, WELLmy paid tickets have NO assigned seats at all So essentially I won't be on this flight unless I pay more
negative, If seats aren't guaranteed why do we pay for them when I called the rep said some other people booked our seats
positive, thank you for the refund of the change fee for a recent flight affected by our bizarre winter Excellent customer service and focus
negative, please get me the seats we paid for
negative, Flight departs AM Finally Arrived JFK with no psgrs at PM That's a long flight AKA BUS
positive, thanks for help Can't wait to travel with And get out of the snow
neutral, Help I left my Nikon camera under the seat in front of me What do I do
negative, I hope your customer service reps are as as they usually so far you are not living up to your
neutral, the man with the smell left nd now there's this stupid girl asking me questions can yall help
negative, The last email response we undrstnd this wasnt best you hope wlcm u back onbrd N the future nice touch lol
neutral, I think I have it selected already
negative, last flight was Cancelled then it was hours to change a light now sitting here waiting for maintenance Unreal
positive, thanks for answering my questions
neutral, that wasn't delayed or cabcelled
negative, I have to say that JetBlue has officially lost a customer What a waste of all the points I have too I am yet to be in a flight
negative, I will keep on tweeting until your CEO answers and personally apologizes to my wife and the passengers of flight Just Wrong
negative, I think it's safe to say that after years of loyal flying we are officially DONE
neutral, I have someone driving it's best to get a wheelchair once I get inside
neutral, finally Finally
negative, Token Goodwill Voucher for passengers stuck on flight from Phoenix today hour mark How about a per passenger
negative, anything serious I should worry about
positive, cool Are there stairs at JFK I can walk short distances but not stairs
neutral, Think about itboarding to a chill untz untz untzlike this
negative, Why are you making it so freaking hard for me to say good things about you
negative, what is your solution Who exactly will help my year old if there's a problem with the plane
negative, Your scheduling skills failed The delay went from four hours to nearly six Don't tell me you were snowbound in PBI
neutral, the man sitting next me at the terminal has a scent tht i cant quite put my finger on pls dnt let him sit by me on the flight
negative, no I have the but it also is experiencing difficulties The flight information boards are keeping me updated
negative, This is absurd Should a stranger help my kids if there's a problem
neutral, I have a disabled seat in row do I get to board earlier
negative, thanks for not guarantee that you can not deli ever my bags to my when bag missed connection
neutral, flight
neutral, Pittsburgh
negative, you're lucky we're still flying you after today's landing gear failure Get your act together and help us sit with our kids
negative, so the prefference option is not something that you honor So why having it as one of the services if not applied
negative, if you want to be find us a seat Don't quote terms and conditions
negative, do you REALLY think it's okay to sit kids away from parents Srsly Esp after your landing gear failure
negative, they absolutely guaranteed us we would sit with our kids Your terms response is insulting
neutral, flight JFK to TPA on Saturday One way ticket
negative, What's your excuse this time for delay from LGA to TPA I know the plane is in the air
negative, if you can't guarantee parents will sit with their don't sell tickets with that promise
negative, once you go blue you don't go back
negative, why are there so many delays to north east cities
negative, kids fly Don't hire people who don't care about them This guy
negative, I shouldn't be made to feel like a criminal because I want to sit near my year old on a flight
negative, Usually I have such a great experience with you guys very unhappy with you right now
negative, why would you hire a guy who doesn't care about the safety of children Not remotely acceptable
negative, what's up Three delays so resulting in over three hours of extra waiting
positive, For the that was less than a turnaround time for the answer from the question JetBlue rocks
negative, never had an airline refuse to help sit parents with tiny kids But this guy is willing to do it
negative, from San Diego with a hour delay to JFKEven you have a Amex even having over travel you're still nothing
negative, it seems almost inconceivable that sitting a year old alone is considered okay But this guy thinks so
negative, Third straight time that my flight has been delayed flying with you guys This will be my last trip with you
negative, you've let me down delay at JFK because of inbound flight from really
negative, a year old can't sit alone on a flight This is absurd And this guy is a dick
negative, being told by this guy that he will not help us sit next to our and year old on the flight
neutral, of my tray table is broken what do i do
neutral, Domestic To be clear I do not have to sit in just need to be there hour prior to boarding Thanks
negative, thanks for NOT Sending me an update that our flight was delayed hours Unbelievable
neutral, the fact that isn't trending is how you know I'm loyal
negative, hours delayed now in hour increments Really as Mosaic I still have to pay to use lounge during this waste of a Sunday
negative, I haven't done that yet Is that something I can do online Thx
neutral, woof I'm on the red cArpet
negative, No wifi on this flight so we can't tweet you our Oscar party pics at
negative, Thank you for the reply Would've appreciated communication before checking in about the delay JetBlue used to be my
neutral, What confirmation number
negative, You also promised to change my wife's name on the account and it is also not done WTF
negative, You guys really suck I just spent minutes on the phone linking my credits to my account They are still NOT there
positive, Robin Hayes is speaking at next month's aviation summit He ought to give a shout out to his Twitter team You rock
neutral, follow for DM please
positive, oh And thank you for responding
negative, where is it coming from I thought Tampa
negative, Good perspective If only this safety concern had been expressed at some point before I arrived at the airport
negative, exactly why is my flight delayed BDL to DCA Can't seem to get an answer
positive, thanks We are ticketed on stand by for flight I hope we make it out Fingers crossed
negative, flight from BOS RSW all i need is my wife old to sit but no option when checking in
neutral, is your partnership with Hawaiian live Earn Hawaiian miles flying Jetblue  IF how do I add to my JB Flight Booking Problems
negative, You left PEOPLE on a hot plane with no ventilation for over an hour and a half and then had to bus them to JFK because of
negative, at what point in delays can I take a different flight to my destination
positive, thank you guys You are the best
negative, You just don't get it It's not about the It's about PEOPLE How about a public apology from the president of Jet Blue
negative, when you book a flight does jetblue separate a old from the mother Isn't that a bit stupid headaches
negative, does not fit in
positive, love it as always
negative, You never got my wife to her destination and you expect a goodwill credit will make everything You blew it
negative, every time I look at the flight more minutes is added to the delay How about some points for trouble
neutral, As soon as I sending my son home with you Saturday
negative, hey awesome what's up with flight from Boston Delayed
neutral, is there wifi on he plain
positive, what a great experience on flight from SFO to everything is top quality I will be back Very soon
negative, Flights and I have picked up twice this week for and both times it was delayed
negative, What's up with delays to and from Boston today My sister is trying to go and trying to come to RDU Craziness
neutral, wondering if it's possible for my colleague and I to get on an earlier flight tomorrow Can you help
negative, to Boston still sitting
negative, now we dont have enough money for parking in your garage this is your fault and im not paying for what should be into
neutral, hope so looks nice and warm in San Juan
positive, thanks for feel a little better we'll see how it goes
neutral, I usually I didn't make the Flight Booking Problems this teach me Yea I have that going for me at least haha
negative, I waited hrs for my bags and my flight was only hrs
negative, should I bother contacting them I already checked into my flight
neutral, early last month via an extra middle name and initial attached to my last name
negative, backlog is an hour at this is over two Unacceptable
negative, your agent told us TSA didn't have a crew to get bags
positive, you guys rock
positive, my email is my twitter handle followed by gmail
positive, Awesome
negative, no baggage crew update Your staff is incompetent with no answers after hours
neutral, the whole plane Flight from LGA to PBI
negative, is blaming for flight luggage debacle
negative, Yoga it is TV service seems to be down though I look forward to that do much
neutral, Dear your MBAs need better benefits They should work for us How can we meet them
neutral, of course I
negative, You failed That's the answer Please don't justify otherwise
negative, come on Already delayed hrs on flight as we waited for the pilot to come from now you reassign him Endless trip
negative, When I got your I immediately started looking to rebook But we only had minutes from reFlight Booking Problems to catch a flight to SRQ
positive, I only fly Jet Blue
neutral, Perhaps you need to start recruiting
positive, Start including PTO in your getaway packages and I'm all in
positive, thanks I will use the extra time to do some more shopping Did somebody say duty free
positive, flight Flight Booking Problems experience is pretty great
negative, still waiting to board and see if they will give us the exit row
